District,Rice_Fallows,Baseline_SOC,Future_Temp,Future_Precip,Temp_CV,Precip_CV,compute_flag,Mitigation_CO2,Adaptation_Stability,CSA_Index,Area_Norm,Priority_Index,Priority_Class,Net_Annual_Benefit,Net_Benefit_per_Ha
East Garo Hills,2693.5794376547105,86.57120450381872,300.9455377007273,5993.3437453594215,0.009284915298243407,2.558087767854428,False,,,,,,Not Eligible,,
North Garo Hills,3853.820855782781,82.33057688749076,301.7972174678746,5921.173600972695,0.009557295550631931,2.599332845642231,False,,,,,,Not Eligible,,
Lunglei,61.41875833946077,105.9371042634023,302.88639406614664,3113.9799024859262,0.00704200919799482,2.6943902961820876,False,,,,,,Not Eligible,,
Kolasib,221.506772153799,114.65093537414965,302.30387218578437,4276.753147214814,0.007879541256094049,2.4547720697925057,False,,,,,,Not Eligible,,
Lawngtlai,344.793521875,99.53125,302.4028684195397,3285.923215685979,0.006789045094659007,2.543660479518526,False,,,,,,Not Eligible,,
Saiha,80.40748458026961,97.5,299.0415002855204,3366.031170400921,0.006685125239270944,2.530714387551897,False,,,,,,Not Eligible,,
Champhai,403.4938455805761,116.26839826839829,296.33836476943077,3183.2033406931096,0.007395672334911078,2.6956143510436497,False,,,,,,Not Eligible,,
Serchhip,222.95985625,129.4090909090909,300.7596740722656,3163.6280264589004,0.007144884469165476,2.7489462444910133,False,,,,,,Not Eligible,,
Aizawl,17.087408203125,156.0,300.7596740722656,3163.6280264589004,0.007144884469165476,2.7489462444910133,False,,,,,,Not Eligible,,
Khawzawl,22.810185546874997,112.125,296.24403381347656,3154.054134513717,0.007328240638688587,2.716681340313345,False,,,,,,Not Eligible,,
Mamit,0.0,,303.0482849121094,3964.6688792179343,0.007657914165654938,2.5386471423438772,False,,,,,,Not Eligible,,
Hnahthial,11.469012890624999,136.5,299.05844478796024,3133.375240299657,0.006991430085018928,2.784128756678458,False,,,,,,Not Eligible,,
Saitual,0.0,,296.7374572753906,3306.526905298233,0.007680960280467766,2.606484781056476,False,,,,,,Not Eligible,,
Mon,865.9562331035542,81.06726730795285,297.61810852309407,2735.248152498401,0.01031408950116457,2.8473372122810163,False,,,,,,Not Eligible,,
Tuensang,1144.1397102297806,129.95257333731433,293.86500674052303,2664.9804830035814,0.009653320619581745,2.6775325901122935,False,,,,,,Not Eligible,,
Mokokchung,712.1342657460174,87.11038517506607,300.9859287526348,2945.655034222619,0.010001425663470587,2.7794558309923865,False,,,,,,Not Eligible,,
Longleng,61.22436922181373,118.48259303721487,299.5527263879776,2851.052382062062,0.01008693248790687,2.7908706723600702,False,,,,,,Not Eligible,,
Phek,3621.9907608685858,157.91943627885755,295.5147169975385,2693.8013398998164,0.009088577300884165,2.7173954335180124,False,,,,,,Not Eligible,,
Kohima,406.532482665441,127.35028174893031,296.8977119422611,2831.7069953226296,0.009157647091477197,2.750826868507621,False,,,,,,Not Eligible,,
Wokha,569.3630942876842,76.28483658474792,301.6305063410323,2936.072656916601,0.009596297221893242,2.7389953724966505,False,,,,,,Not Eligible,,
Zunheboto,299.7504658241422,148.3889667250438,296.95022982751544,2771.9440659464194,0.009420204094401122,2.68820665739008,False,,,,,,Not Eligible,,
Kiphire,8366.922010162489,120.26360301609942,294.87564976748985,2641.773765895049,0.009299755274682348,2.6902921494935756,False,,,,,,Not Eligible,,
Dimapur,7227.093107659321,48.16134514056396,299.3962400393745,2916.0124670382374,0.009188780810364283,2.705654859595929,False,,,,,,Not Eligible,,
Peren,4748.417976545634,65.27621163314238,298.356405977343,2977.074101647829,0.009095429093217755,2.6910077598266957,False,,,,,,Not Eligible,,
Subarnapur,67317.12645129114,38.490378575915024,305.5172062343203,1999.4159379271528,0.014425887415204931,3.009409774124367,True,328397.56316111604,0.3981021941683286,0.3372349998687564,0.17144476506341572,0.2572819249382057,High Performance – High Scale,13359920.552341552,198.4624308348698
Puri,82885.70248289384,44.03792817476563,305.1507684991503,1880.6774837685189,0.007888979274996525,2.725133622326337,True,403752.5648818287,0.42256295148967504,0.4092159425425092,0.21825435058200296,0.3182414105800233,High Performance – High Scale,16423088.3222401,198.1413902552076
Anugul,103135.63354892917,43.0817944013067,304.9865229297739,2069.46338102293,0.0134710773594881,2.782601695487729,True,503569.52234071086,0.4170078509489939,0.45601862500687634,0.2791392303588657,0.3747295134157263,High Performance – High Scale,20488081.567612354,198.65182248473303
Debagarh,45544.66432797187,50.23243359916387,304.87215456955397,2086.5533579664643,0.01449115801680484,2.7067710917445527,True,222423.14181426255,0.42361552783921136,0.28673083936759336,0.10598213536350484,0.1925651577959096,High Performance – High Scale,9049635.066387042,198.69802972351883
Koraput,154531.1903526398,51.34137965973727,302.09163257165324,1609.0487683033502,0.011199531523845332,3.335985962655183,True,750217.533167873,0.37402854308630396,0.4909064812184328,0.4336687587238974,0.46715662729923796,High Performance – High Scale,30505534.16933364,197.40697072040982
Nabarangapur,249584.30027608486,42.497668212720015,303.751303829364,1692.510051581714,0.013104019352497368,3.1015682724387807,True,1212938.7450543921,0.39103189528092974,0.6727879821006753,0.7194621844512942,0.6910828631679677,High Performance – High Scale,49326001.7222707,197.63263020833972
Bargarh,99690.52325935534,39.39130775193274,305.29762189079725,2023.7634286744906,0.015380095697692647,2.944805630380836,True,486473.3790092775,0.4032107083178071,0.42909365550768314,0.26878091728042997,0.3558693856657074,High Performance – High Scale,19791386.18769497,198.52826066732146
Jagatsinghapur,69549.18210534779,41.96885425391907,305.391421352397,2297.232638965169,0.008521963131497291,2.7442904860527553,True,340536.9146959726,0.4208034761277545,0.36906987184635603,0.17815582199044122,0.275794222542578,High Performance – High Scale,13858902.527051773,199.2676564630101
Kandhamal,56922.7360207684,62.04259037626166,302.97424152872867,1693.0431669171935,0.011595550626351297,2.830389872382845,True,276636.9888101213,0.41305370117306967,0.3187945664406205,0.1401922531584428,0.22950711444060135,High Performance – High Scale,11249872.087853204,197.63407162559193
Khordha,92934.14690977485,41.8086716010849,305.11849141704323,1916.5312573860804,0.009047215854510503,2.683484787656824,True,452901.69082796905,0.42620913368378455,0.4411319578286686,0.24846671668241352,0.35062945873945656,High Performance – High Scale,18423110.115319032,198.23833034379834
Mayurbhanj,254086.65592975495,41.78498307821575,304.44262311358176,2233.1221474908934,0.01232873583343715,2.7752672641845426,True,1243112.8764887329,0.4177461924507601,0.7409571057947716,0.7329992864687014,0.7377636629451152,High Performance – High Scale,50587209.200899206,199.09431692030532
Malkangiri,77043.51539180405,43.80920969713492,304.71073930595963,1538.0728192183253,0.012082525951211788,3.229430740711767,True,373700.4627283297,0.38156919543071277,0.3434798755277506,0.20068881628388627,0.2770448278069131,High Performance – High Scale,15194142.174017388,197.21506861087175
Baleshwar,181063.11337049268,44.07157572654735,305.3011007560242,2571.9562512941716,0.01019695060846849,2.7684385333388217,True,889551.0486215508,0.4185295167874873,0.6230030820652815,0.5134415213038356,0.5766210753862431,High Performance – High Scale,36214513.67261003,200.01044386388975
Sambalpur,105588.87240170444,44.90222419403179,304.9008221859047,2154.736528282709,0.014994095554226282,2.8268223606162324,True,516091.3153896882,0.4130681156761281,0.45695664494963245,0.2865153123873955,0.37912649260973774,High Performance – High Scale,20999766.33161953,198.88238082255103
Gajapati,33544.814211623736,55.585103060154516,302.8381134033204,1328.98373499762,0.008616812299984337,3.1863186231110125,True,162286.0391833771,0.3849903477850962,0.2050782087337741,0.06990253443589178,0.13333644692221128,Low Performance – Low Scale,6596579.0395503985,196.6497413857965
Dhenkanal,98985.1441828054,42.52079059874945,305.5450924213723,2116.0148448627397,0.012357555535955756,2.7776757588441607,True,483582.5718947944,0.41753363050645553,0.44654709929507314,0.2666600744917406,0.3633319268139377,High Performance – High Scale,19676037.96713703,198.77768658698318
Nayagarh,83771.27040136908,44.35448123258072,304.710586601049,1853.7167470082686,0.010326301742193185,2.669676538302597,True,407929.97856767016,0.42735016801418413,0.41711697016814986,0.22091696192990262,0.3234791851116503,High Performance – High Scale,16592449.438076347,198.06849482618298
Cuttack,115521.22095053416,41.71730475219772,305.3573810075766,2123.3227709543667,0.010574673373977606,2.728388085325122,True,564418.983837504,0.42203328066435863,0.49263698512680093,0.3163786163821282,0.4126663504868656,High Performance – High Scale,22965323.62410146,198.79744548350249
Jajapur,126263.78385905329,41.480221288342676,305.7314678016442,2343.2848584422036,0.010851991510597783,2.8691930572689253,True,618582.3444993901,0.4098322822860397,0.49979300956036526,0.3486779683674596,0.4327568084383752,High Performance – High Scale,25176009.947870705,199.39217072707385
Kalahandi,145547.60316511098,43.19359923346037,304.4094974750924,1662.0974763218464,0.01258512775902755,2.931077422068609,True,707070.2143682553,0.4045583572587759,0.5286136226904506,0.40665806796677845,0.4759647256262655,High Performance – High Scale,28752987.49034429,197.55040182782363
Baudh,65266.17931694772,39.20685884772516,305.03196147644,1974.3758437751687,0.013519440315560429,2.8877148134518182,True,318293.621762447,0.4080604795542432,0.34162904947160466,0.16527824186410248,0.2555166172885172,High Performance – High Scale,12948465.917157672,198.39472836730516
Kendrapara,98729.47696834752,40.296520826225525,305.25192988970383,2418.753173489375,0.008982397151403075,2.7901775196435605,True,484138.1314894863,0.41673960332117166,0.445806675694673,0.265891367301361,0.36255144084014357,High Performance – High Scale,19706030.319291748,199.5962191272366
Kendujhar,243665.4528805533,42.825472525527495,304.23683558932413,2073.4921028836343,0.013198842017455128,2.724978240269404,True,1189778.9758816892,0.4221032615004565,0.7332610821436971,0.7016661578416544,0.7204558853936016,High Performance – High Scale,48407240.467695914,198.66271519182294
Ganjam,254702.04443641554,42.75732063904622,304.45811339462256,1566.986896028043,0.008559854223217174,2.790254200342808,True,1235879.8525519667,0.41676963876043904,0.7366242654893951,0.7348495572237923,0.7359138684380176,High Performance – High Scale,50250992.958778575,197.29324540747203
Sundargarh,205691.6951661317,43.57617523037374,304.57098328416487,2037.4758146065965,0.015612672335751868,2.7615500124403285,True,1003911.9795297193,0.4186585494301093,0.6643050103112018,0.5874915630947036,0.6324426801465644,High Performance – High Scale,40843240.50181553,198.56533570219025
Bhadrak,177491.7130899634,42.662286942685846,305.37668746190303,2472.069682237376,0.009695155077814646,2.850219816705486,True,870934.5834324743,0.4115298336724024,0.6035478478326778,0.5027034957764405,0.5609856930686943,High Performance – High Scale,35452261.208486564,199.7403743042203
Nuapada,85305.60790502328,40.20235796320763,305.03374821742614,1758.422251651869,0.014580616024135601,2.930525045321465,True,414910.73297254805,0.4044402965205368,0.3939003655805232,0.22553020995245046,0.31514739383889073,High Performance – High Scale,16874374.05392312,197.81084114318185
Jharsuguda,54058.55255605197,41.500413615671334,305.19343487099366,2192.672660230084,0.01596240779203962,2.8729790762204965,True,264348.15202717605,0.4090865081000163,0.30637964885350244,0.1315805958970198,0.21849056513720114,High Performance – High Scale,10756838.43763286,198.98495111350536
Rayagada,69779.14482328299,51.33635812953562,303.2983032226563,1463.0185737466024,0.010528387790091435,3.214736996518708,True,338148.34547555447,0.38275567897582696,0.3254965291309743,0.1788472442174595,0.2561655466125683,High Performance – High Scale,13747338.63201365,197.01213975649955
Balangir,148979.36352635175,38.816127349057474,305.119816756765,1817.7530078036998,0.014450646684694254,2.921693793881695,True,725141.7979730587,0.4051745292466591,0.5368587140257349,0.41697624220331203,0.4852443960154113,High Performance – High Scale,29493631.92646072,197.97125741676183
Yanam,59.526854149816174,107.08237822349571,305.6890106201172,1246.6078230034327,0.010639461428920778,2.976949866210377,False,,,,,,Not Eligible,,
Karaikal,241.4780703492646,49.10257622311509,306.08905029296875,1566.5673331415746,0.010706162760616226,2.7893895285185883,False,,,,,,Not Eligible,,
Puducherry,5120.720115073533,47.23510689522341,305.8649432373047,1462.8748819850737,0.011319950297302385,2.874175115146322,False,,,,,,Not Eligible,,
Mahe,12.689325059742645,78.0,305.04315185546875,2677.1665818057954,0.006512892504018435,2.219499314627823,False,,,,,,Not Eligible,,
Pathankot,2819.5243168520165,60.342373335716154,302.2829166505395,921.9725959395075,0.023600108272379593,3.58656630485617,False,,,,,,Not Eligible,,
Gurdaspur,1188.1286694209555,41.64899989491013,302.9061859772107,908.9139795495423,0.02368853865087478,3.446512798207224,False,,,,,,Not Eligible,,
Patiala,2948.1391218106587,43.096382998518564,303.94228716123666,708.0479104360032,0.022397819621952635,3.9941866493045657,False,,,,,,Not Eligible,,
Tarn Taran,346.9539317340686,52.24258537552018,303.19509538620764,711.375406943968,0.023402212618638375,3.4364941040265684,False,,,,,,Not Eligible,,
Kapurthala,3642.5519539889656,34.84137889695095,303.10197966045524,769.185071759196,0.023461575224806214,3.557909037651949,False,,,,,,Not Eligible,,
Fatehgarh Sahib,538.6510354197301,40.392582059485726,303.77998042904306,749.587460063687,0.022759897781782064,3.7417059631550837,False,,,,,,Not Eligible,,
Sangrur,172.68214136029414,32.898549028785396,304.05622030743774,593.8775907727562,0.02266481203728645,4.560365730114994,False,,,,,,Not Eligible,,
Mansa,102.49107773437501,28.166666666666668,304.1959953972173,507.816742429501,0.022649605485457653,4.258158774610951,False,,,,,,Not Eligible,,
Amritsar,414.26682095741404,32.14807412790697,302.99255939164766,826.0580122852787,0.023433078525623645,3.2615415039021487,False,,,,,,Not Eligible,,
Faridkot,423.2911101562501,30.801136363636363,304.1784966551228,476.12132952441857,0.023422546278433178,4.331108672122945,False,,,,,,Not Eligible,,
Ludhiana,3144.484166416973,36.63766166012246,303.6928007865614,703.5132377413784,0.023265784438631018,4.6407500899732845,False,,,,,,Not Eligible,,
Bathinda,462.83043281249996,32.94827586206897,304.3421479510358,480.39356213349146,0.023079771988184658,5.377662932415775,False,,,,,,Not Eligible,,
Jalandhar,4536.955440871632,30.40288622483601,303.2179562818868,748.8475307863807,0.023461751423709633,3.711445410831054,False,,,,,,Not Eligible,,
Muktsar,0.0,,304.32071479591156,425.70393656817424,0.023455885093233084,4.23999776986648,False,,,,,,Not Eligible,,
Moga,287.3228534160538,42.91640698036771,303.8042923998927,612.8451179929737,0.02341776801457269,5.701013181304771,False,,,,,,Not Eligible,,
Hoshiarpur,3533.4982934941763,42.019523564756554,302.2571042801035,875.4923454581416,0.023288635927701407,3.6542887322260915,False,,,,,,Not Eligible,,
Rupnagar,2963.6671333272093,47.464330282861894,302.86944127789525,855.6260562743759,0.02239835623462447,3.6924952718955133,False,,,,,,Not Eligible,,
Firozpur,405.6962885186887,46.45503685503686,303.8400222855777,533.8259961318704,0.023478874286487143,4.122906271707417,False,,,,,,Not Eligible,,
Fazilka,134.64182734374998,30.333333333333332,304.46792564133585,357.3944427522871,0.023442396529162766,4.531303133989819,False,,,,,,Not Eligible,,
Barnala,101.4895410615809,28.272036474164135,304.0701446533203,597.0326523689437,0.02303743467333494,5.25803540493159,False,,,,,,Not Eligible,,
Sahibzada Ajit Singh Nagar,2284.820951959253,41.050606721955475,303.587936167516,867.5614851108425,0.021757082772195534,3.3970011622572027,False,,,,,,Not Eligible,,
Shahid Bhagat Singh Nagar,3574.9755873958443,43.51531016202322,303.00717822286646,831.9404732221823,0.02299860710444869,3.8928716466017113,False,,,,,,Not Eligible,,
Bharatpur,298.89580820312506,35.02777777777778,304.2705993652344,879.87570851692,0.021836059638904753,4.188539073131369,False,,,,,,Not Eligible,,
Banswara,29.398192256433823,38.40318550905684,304.4404934681823,1138.2212188378342,0.015128816965113482,4.612042145842601,False,,,,,,Not Eligible,,
Jhunjhunun,0.0,,,,,,False,,,,,,Not Eligible,,
Jaisalmer,0.0,,,,,,False,,,,,,Not Eligible,,
Sikar,0.0,,,,,,False,,,,,,Not Eligible,,
Hanumangarh,10.842578515625,19.5,304.4908418782552,352.92868858299335,0.02274766319626584,4.7345430549791585,False,,,,,,Not Eligible,,
Nagaur,8.826176262254902,20.29268292682927,,,,,False,,,,,,Not Eligible,,
Barmer,0.0,,,,,,False,,,,,,Not Eligible,,
Ganganagar,10.7943125,39.0,304.56740452088025,298.30967057031245,0.023352798865852793,5.016053683669586,False,,,,,,Not Eligible,,
Jodhpur,0.0,,,,,,False,,,,,,Not Eligible,,
Churu,0.0,,,,,,False,,,,,,Not Eligible,,
Bikaner,0.0,,,,,,False,,,,,,Not Eligible,,
Pratapgarh,1323.204507892156,29.352757801957537,305.2686111348808,1389.3569460587835,0.019168596531546428,3.5135942592232206,False,,,,,,Not Eligible,,
Bhilwara,39.37930546875,32.5,304.09222412109375,712.302979559172,0.01768398036141972,4.449925313884954,False,,,,,,Not Eligible,,
Tonk,44.721201171875,29.25,304.7336883544922,855.6613115302753,0.019845522822161937,3.923476288743538,False,,,,,,Not Eligible,,
Bundi,56.156507031249994,39.0,305.26165771484375,945.3059330509859,0.019584546435078395,4.156490497609369,False,,,,,,Not Eligible,,
Jaipur,0.0,,,,,,False,,,,,,Not Eligible,,
Kota,196.9899243321079,36.5625,304.9727089444288,969.861884666653,0.01912976207280329,4.165616290778158,False,,,,,,Not Eligible,,
Pali,0.0,,303.6330871582031,580.6600136129418,0.015147824628456921,5.945292347421889,False,,,,,,Not Eligible,,
Rajsamand,0.0,,,,,,False,,,,,,Not Eligible,,
Ajmer,124.8318073345588,24.774305555555557,,,,,False,,,,,,Not Eligible,,
Dungarpur,56.717987928921566,36.391956211327944,305.199617486251,943.9196179103103,0.01468958222928552,5.048063975252347,False,,,,,,Not Eligible,,
Chittaurgarh,90.26029218750001,39.0,304.09222412109375,712.302979559172,0.01768398036141972,4.449925313884954,False,,,,,,Not Eligible,,
Udaipur,113.17889062500004,39.0,303.35615716978566,715.578328239162,0.01455493248617491,5.352453978205535,False,,,,,,Not Eligible,,
Jalor,16.958984375,19.5,305.035201489401,382.71833314745817,0.014667074132591626,6.730305171122529,False,,,,,,Not Eligible,,
Dausa,0.0,,,,,,False,,,,,,Not Eligible,,
Sirohi,28.195079296875,19.5,303.74493218714895,566.2220013817525,0.015086867527932767,5.988931588848775,False,,,,,,Not Eligible,,
Jhalawar,23.877523020833333,51.33124215809285,304.38278959861674,1049.7153696522528,0.018061214234810004,4.160084691100733,False,,,,,,Not Eligible,,
Alwar,138.28983593750002,42.0,303.5019836425781,749.8007038768264,0.021278432704723356,4.415737216466388,False,,,,,,Not Eligible,,
Baran,274.79209868259807,37.72226980728051,304.3721917686817,1143.1788451190353,0.019379725163328535,3.7999016498596134,False,,,,,,Not Eligible,,
Dhaulpur,5.563475390625,19.5,304.57093811035156,1068.3574583701557,0.022153309631328683,4.069450465609651,False,,,,,,Not Eligible,,
Sawai Madhopur,161.98569414062504,32.5,304.7984924316406,1112.8503623593133,0.02041636375255077,3.8873758763901614,False,,,,,,Not Eligible,,
Karauli,0.0,,304.711933482777,1077.7032205948756,0.02073845188641052,3.8144229067134896,False,,,,,,Not Eligible,,
South District,150.32296818780637,105.1003717472119,297.1341225228659,4301.817833026304,0.011822784292627574,2.9590385267320896,False,,,,,,Not Eligible,,
West District,81.10281000459558,111.27823795180724,291.5303363410794,4054.9864175976536,0.012145545094725336,2.933264851732983,False,,,,,,Not Eligible,,
East District,54.24004600490196,112.67696879643387,294.46803283691406,4657.466064230539,0.011795620014839303,2.9788401921206584,False,,,,,,Not Eligible,,
North District,0.0,,,,,,False,,,,,,Not Eligible,,
Ariyalur,17084.799280600517,39.51167689866089,306.0882640012569,1274.216083341746,0.01057737837407723,3.2102933700550467,True,82597.84409100706,0.383077861217263,0.11028505139756013,0.020412685461461397,0.05616555405166832,Low Performance – Low Scale,3357191.4649022482,196.5016626630363
Sivaganga,31483.67487482242,40.508175432247796,305.5441521748883,1297.2497526407897,0.007047265792496792,2.9086389946989524,True,152254.1567830799,0.406860790948861,0.21042176331804172,0.06370536663738033,0.13047424762260354,Low Performance – Low Scale,6188555.186451497,196.56394023432446
Thanjavur,64372.16236851225,44.86507466003271,306.12230057048936,1309.8819856561213,0.009635451812403124,2.966760124148255,True,311351.04326203227,0.40189731090939523,0.3307756562051072,0.16259022706314005,0.2489762370355707,High Performance – High Scale,12655444.479306398,196.59809479224253
Tiruvannamalai,33244.66813943793,50.66966048938703,305.01487398424285,1146.8477131983375,0.0112822365539232,3.372888002550493,True,160468.3849270762,0.37145927992289357,0.19337802007197122,0.069000093955431,0.12805134321857872,Low Performance – Low Scale,6521183.970622871,196.1572888401564
Ramanathapuram,33499.562047384796,40.58524611382769,305.541095439486,1372.245226900161,0.006421408238944206,2.9199229873269315,True,162154.61404007705,0.40598054853821597,0.21973201146450075,0.06976647606757704,0.13886561237362335,Low Performance – Low Scale,6591598.616712127,196.76671018529666
Tirunelveli,2197.3837198759193,58.92351255241229,304.11104264356794,1634.4178739018664,0.004529739353754703,2.1626586133437833,False,,,,,,Not Eligible,,
Virudhunagar,27979.296124364068,50.80138596964062,304.7787997601669,1566.9050915875314,0.00568370821613173,2.575107188207383,True,135762.60546972515,0.4366058275136536,0.20970290953432488,0.053168852798470605,0.12112271291452273,Low Performance – Low Scale,5520119.948137969,197.29302422769342
Thiruvarur,33894.79901499197,43.77695756363245,306.1560546675104,1480.512476039522,0.009933533309476342,2.8312557506620095,True,164289.32091474737,0.4131216283200753,0.22665478314103146,0.07095482358232472,0.14243335459635026,Low Performance – Low Scale,6679290.082759055,197.0594391134978
Thiruvallur,22152.85143989275,40.51217132933113,306.05662522632076,1214.3010952899722,0.011875145463889479,3.0737847664994824,True,107019.61554196646,0.393262631521084,0.1506744564063821,0.0356506507372509,0.08465463949583818,Low Performance – Low Scale,4349483.469606503,196.3396667651539
Tiruchirappalli,39849.24698853868,42.44632647321478,305.46299309082036,1091.1343017436097,0.008946994848176893,3.2065794544260626,True,192213.92265962972,0.38347039737058713,0.2294463393586649,0.08885788941621524,0.15699545410973115,High Performance – Low Scale,7810717.5270933835,196.00665300751803
Tiruppur,5727.532085298712,41.39007155191644,304.45839068698115,1211.827551223127,0.0073373365895493415,2.6504912379393697,False,,,,,,Not Eligible,,
Theni,14905.975650225122,58.145422720336484,303.1585452007702,1906.0475712465227,0.005557250789961666,2.2958744097064434,True,72632.77244082064,0.46496147279698746,0.1162518498533719,0.013861679714439556,0.04965537514763174,Low Performance – Low Scale,2954513.2092418172,198.20998494635242
Salem,23206.02530452525,52.11853163415379,304.4510167662142,1051.5613228333905,0.009416932680011163,3.1589256647608353,True,111879.44646375092,0.38697125089778667,0.15356240500207183,0.03881719801700112,0.08858916664509066,Low Performance – Low Scale,4546052.399140399,195.8996570711273
Madurai,30712.55390256302,46.70262342258292,304.9847581211963,1410.3594531249942,0.006306993078227739,2.6185704336781495,True,148734.77799671175,0.4324438932001458,0.2224766081091361,0.06138685959968585,0.13292319737467861,Low Performance – Low Scale,6046373.177236776,196.86976200087986
Perambalur,36243.57458081322,43.93730024745034,305.5687937152763,1114.5146986221102,0.010074666340333303,3.4276125607969705,True,174873.02627632063,0.3678034275341926,0.20257088760751032,0.07801681887907502,0.13829978783391939,Low Performance – Low Scale,7106272.885641852,196.06986804783327
Dindigul,31055.66785451771,45.48481515048785,303.91657448302755,1316.1319320915445,0.006958451169790689,2.683926054425743,True,150219.73155293605,0.4263588237174236,0.22047839187800686,0.06241849035666974,0.13308984639580368,Low Performance – Low Scale,6106009.922889692,196.61499316304165
Karur,7004.986901628364,41.65366067972844,305.71313193435554,1087.2198586900342,0.008303124910463795,3.002214916996636,False,,,,,,Not Eligible,,
Dharmapuri,34435.87156535341,53.88688359061591,304.28278264666477,1024.918962465017,0.009709992506423128,3.3809709208502436,True,165964.69072360755,0.3710106445077346,0.1977607941245328,0.07258165070938448,0.13243868344306364,Low Performance – Low Scale,6743494.855852004,195.8276224562518
Namakkal,14272.42702902435,43.947012111758724,305.1390426368044,1037.2595724855169,0.009014092947688663,3.134007782339344,True,68797.0138241034,0.388876432668951,0.085912750078566,0.011956807470241916,0.039037380442110935,Low Performance – Low Scale,2795411.666696255,195.86098853485237
Cuddalore,39457.153879552774,41.51120044939043,305.9531641635672,1412.4671850722436,0.011132154153801989,3.1214904191093416,True,191088.1542141669,0.38966434243936027,0.23357506810712442,0.08767899444990179,0.1578389251029093,High Performance – Low Scale,7768145.3521885555,196.87546080747887
Pudukkottai,46070.848383155535,43.74384960283458,305.7125837459847,1318.0985040106345,0.0082607340993405,3.0586194869984356,True,222855.30580980764,0.3947202050824651,0.2629211052002185,0.10756419768440299,0.18389180107331538,High Performance – High Scale,9058464.505177451,196.62031030645
Vellore,13990.69466850022,47.98558906952142,304.3864286300083,929.3142753803861,0.011551645835180575,3.8518714903737044,True,67347.80454951817,0.341097675119033,0.0675829105790806,0.011109730961989797,0.03282339897407266,Low Performance – Low Scale,2736147.985652237,195.56913008848815
Chennai,12.106215234375,97.5,305.9108001708985,1317.3178069344722,0.011469672958657131,2.7289198889723614,False,,,,,,Not Eligible,,
Nagapattinam,10752.434675032182,46.20848787792652,306.0029698841608,1627.5957584425087,0.009351033668123053,2.6492883363328215,True,52212.92633438818,0.42930989955541343,0.03619436391437875,0.0013733486629300766,0.00977905509206617,Low Performance – Low Scale,2123144.7557145897,197.45711737683587
Viluppuram,26220.835495441144,43.814727214233244,305.6998512520088,1345.103223635642,0.011434326331128642,3.015891778586554,True,126878.97272075724,0.3978257941221714,0.1774366975132233,0.04788174028262142,0.10507370304304718,Low Performance – Low Scale,5157463.30882216,196.69332465469518
Kancheepuram,15451.868986345116,56.79645360100279,305.8657626854526,1354.5659177052894,0.011446062601687698,2.7344680227121643,True,74778.27093958542,0.42141512974054146,0.10887345521841453,0.015503001358067436,0.04992516600426971,Low Performance – Low Scale,3039674.817226218,196.71890953206966
Kanniyakumari,7003.95409948992,101.83789510859967,302.8111793917342,1831.134369559144,0.004507606024163772,1.8205973302744842,False,,,,,,Not Eligible,,
Thoothukkudi,7021.088925669414,46.044078320200235,304.9321342342896,1636.379869717794,0.005118117851291034,2.4925931186553982,False,,,,,,Not Eligible,,
Krishnagiri,13398.533201544169,52.4438251551501,303.60637588355377,962.6063963402726,0.009821933662374641,3.3425082040285665,True,64524.214903762586,0.3736690279839172,0.07168197495491903,0.009329296272778348,0.03170921798222929,Low Performance – Low Scale,2621545.5380971776,195.65914407668495
Erode,21129.593618181596,52.49673611127309,303.93467564283566,994.4225130794233,0.0082891187963045,2.8708637434003026,True,101795.78966684388,0.40990722293123544,0.15148579962336323,0.03257405115513608,0.08191658972161295,Low Performance – Low Scale,4136015.8377723885,195.74516730001986
Coimbatore,9719.24230200367,43.62220136480535,303.59040033169913,1549.4440699574734,0.006813894856780824,2.4012708478968943,False,,,,,,Not Eligible,,
The Nilgiris,2674.559201502756,78.80299430473119,299.4636828276025,1597.1783906963656,0.007422220783441105,2.457332423988826,False,,,,,,Not Eligible,,
Tirupathur,9098.553022688404,58.688021133675164,303.9261305276327,960.0771069316343,0.01071512660826983,3.6727044374504785,False,,,,,,Not Eligible,,
Ranipet,4480.651517023595,40.00731555174353,305.88725703595634,1117.4873345752903,0.01202438643488687,3.3759960678309016,False,,,,,,Not Eligible,,
Chengalputtu,6725.864045703136,49.59418076340579,305.8875541791523,1292.640175865257,0.01186850489809307,3.0555269609680766,False,,,,,,Not Eligible,,
Kallakurichi,12418.772319535823,46.815750701995626,305.08498676612084,1181.1667470294335,0.010676845803092177,3.371305453480513,True,59969.79102818672,0.37161028944042046,0.0593231070289738,0.006383477676328657,0.024319647230504685,Low Performance – Low Scale,2437185.053223746,196.25007935686517
Mayiladuthurai,22292.705555292745,42.788350556333754,306.0444645832494,1512.572497059393,0.011143191355839898,2.9980477340644067,True,108096.70404371603,0.39926607505626466,0.1551170136855955,0.036071146045341604,0.08654851834007372,Low Performance – Low Scale,4394920.444567905,197.14612179608054
Tenkasi,11013.090290818005,56.38095585872455,303.92961030770175,2093.5704740115398,0.004851126315990199,2.434171908594653,True,53788.48841820213,0.4505495881122995,0.04819192657307693,0.0021570543347435613,0.013910060119295464,Low Performance – Low Scale,2188488.289077232,198.71700233873963
